auctions,repetition,bandwidth_rule,bandwidth_exponent,bandwidth,true_reserve,regularized_target,regularization_bias,reserve_estimate,reserve_error,regularized_error,standard_error,ci_lower,ci_upper,covers_exact_reserve,covers_regularized_target,score_at_estimate,score_jacobian,score_roots_on_grid
500,4,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7793139159301039,0.007457208247983,-0.052519469796294,0.0162882659259153,0.7473889147153098,0.811238917144898,True,False,-5.492449725938542e-06,-1.7446447165161971,1
500,4,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7793139159301039,0.007457208247983,-0.052519469796294,0.0162882659259153,0.7473889147153098,0.811238917144898,True,False,-5.492449725938542e-06,-1.7446447165161971,1
500,4,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7793139159301039,0.007457208247983,-0.052519469796294,0.0162882659259153,0.7473889147153098,0.811238917144898,True,False,-5.492449725938542e-06,-1.7446447165161971,1
500,4,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7793139159301039,0.007457208247983,-0.052519469796294,0.0162882659259153,0.7473889147153098,0.811238917144898,True,False,-5.492449725938542e-06,-1.7446447165161971,1
500,5,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7992880387258972,0.0274313310437762,-0.0325453470005008,0.0373276357242415,0.7261258727063837,0.8724502047454106,True,True,-5.815119214911845e-06,-0.9121878532602608,1
500,5,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7992880387258972,0.0274313310437762,-0.0325453470005008,0.0373276357242415,0.7261258727063837,0.8724502047454106,True,True,-5.815119214911845e-06,-0.9121878532602608,1
500,5,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7992880387258972,0.0274313310437762,-0.0325453470005008,0.0373276357242415,0.7261258727063837,0.8724502047454106,True,True,-5.815119214911845e-06,-0.9121878532602608,1
500,5,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7992880387258972,0.0274313310437762,-0.0325453470005008,0.0373276357242415,0.7261258727063837,0.8724502047454106,True,True,-5.815119214911845e-06,-0.9121878532602608,1
500,6,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8172847080063002,0.0454280003241792,-0.0145486777200978,0.0309016806792965,0.7567174138748789,0.8778520021377214,True,True,-5.518638576136326e-06,-1.3058984011540429,1
500,6,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8172847080063002,0.0454280003241792,-0.0145486777200978,0.0309016806792965,0.7567174138748789,0.8778520021377214,True,True,-5.518638576136326e-06,-1.3058984011540429,1
500,6,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8172847080063002,0.0454280003241792,-0.0145486777200978,0.0309016806792965,0.7567174138748789,0.8778520021377214,True,True,-5.518638576136326e-06,-1.3058984011540429,1
500,6,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8172847080063002,0.0454280003241792,-0.0145486777200978,0.0309016806792965,0.7567174138748789,0.8778520021377214,True,True,-5.518638576136326e-06,-1.3058984011540429,1
500,7,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8317697703008945,0.0599130626187736,-6.361542550348265e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,-1.023141370275482e-05,-1.6202942328752938,1
500,7,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8317697703008945,0.0599130626187736,-6.361542550348265e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,-1.023141370275482e-05,-1.6202942328752938,1
500,7,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8317697703008945,0.0599130626187736,-6.361542550348265e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,-1.023141370275482e-05,-1.6202942328752938,1
500,7,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8317697703008945,0.0599130626187736,-6.361542550348265e-05,0.0292600115369877,0.7744201476883985,0.8891193929133905,False,True,-1.023141370275482e-05,-1.6202942328752938,1
500,8,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7896545838652199,0.017797876183099,-0.042178801861178,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,-4.09222521221686e-06,-1.648492910143019,1
500,8,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7896545838652199,0.017797876183099,-0.042178801861178,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,-4.09222521221686e-06,-1.648492910143019,1
500,8,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7896545838652199,0.017797876183099,-0.042178801861178,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,-4.09222521221686e-06,-1.648492910143019,1
500,8,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7896545838652199,0.017797876183099,-0.042178801861178,0.0250877565980737,0.7404825809329953,0.8388265867974445,True,True,-4.09222521221686e-06,-1.648492910143019,1
500,9,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7516831807137675,-0.0201735269683533,-0.0801502050126304,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,-1.1177961582646389e-05,-1.557881643137628,1
500,9,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7516831807137675,-0.0201735269683533,-0.0801502050126304,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,-1.1177961582646389e-05,-1.557881643137628,1
500,9,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7516831807137675,-0.0201735269683533,-0.0801502050126304,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,-1.1177961582646389e-05,-1.557881643137628,1
500,9,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7516831807137675,-0.0201735269683533,-0.0801502050126304,0.0172045082824852,0.7179623444800964,0.7854040169474386,True,False,-1.1177961582646389e-05,-1.557881643137628,1
500,10,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7993625193841389,0.027505811702018,-0.032470866342259,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,-5.350705761014041e-06,-1.5574203049176074,1
500,10,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7993625193841389,0.027505811702018,-0.032470866342259,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,-5.350705761014041e-06,-1.5574203049176074,1
500,10,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7993625193841389,0.027505811702018,-0.032470866342259,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,-5.350705761014041e-06,-1.5574203049176074,1
500,10,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7993625193841389,0.027505811702018,-0.032470866342259,0.0273536933662211,0.7457492803863455,0.8529757583819324,True,True,-5.350705761014041e-06,-1.5574203049176074,1
500,11,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8350736701356195,0.0632169624534986,0.0032402844092215,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,-1.6475763076684302e-07,-1.1743697647969291,1
500,11,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8350736701356195,0.0632169624534986,0.0032402844092215,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,-1.6475763076684302e-07,-1.1743697647969291,1
500,11,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8350736701356195,0.0632169624534986,0.0032402844092215,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,-1.6475763076684302e-07,-1.1743697647969291,1
500,11,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8350736701356195,0.0632169624534986,0.0032402844092215,0.0291640024111186,0.7779122254098271,0.8922351148614119,False,True,-1.6475763076684302e-07,-1.1743697647969291,1
500,12,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8278112644429709,0.05595455676085,-0.004022121283427,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,-8.471089718743662e-06,-1.265563024299578,1
500,12,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8278112644429709,0.05595455676085,-0.004022121283427,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,-8.471089718743662e-06,-1.265563024299578,1
500,12,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8278112644429709,0.05595455676085,-0.004022121283427,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,-8.471089718743662e-06,-1.265563024299578,1
500,12,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8278112644429709,0.05595455676085,-0.004022121283427,0.0280689899181246,0.7727960442034466,0.8828264846824952,False,True,-8.471089718743662e-06,-1.265563024299578,1
500,13,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8255197082321822,0.0536630005500613,-0.0063136774942157,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,-4.654915559655137e-06,-1.354883537509968,1
500,13,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8255197082321822,0.0536630005500613,-0.0063136774942157,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,-4.654915559655137e-06,-1.354883537509968,1
500,13,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8255197082321822,0.0536630005500613,-0.0063136774942157,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,-4.654915559655137e-06,-1.354883537509968,1
500,13,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8255197082321822,0.0536630005500613,-0.0063136774942157,0.0355960514615319,0.7557514473675797,0.8952879690967848,True,True,-4.654915559655137e-06,-1.354883537509968,1
500,14,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8315881997728857,0.0597314920907647,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433408,True,True,-9.509048046773217e-06,-1.1592435518501851,1
500,14,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8315881997728857,0.0597314920907647,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433408,True,True,-9.509048046773217e-06,-1.1592435518501851,1
500,14,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8315881997728857,0.0597314920907647,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433408,True,True,-9.509048046773217e-06,-1.1592435518501851,1
500,14,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8315881997728857,0.0597314920907647,-0.0002451859535123,0.0377644610563547,0.7575698561024304,0.9056065434433408,True,True,-9.509048046773217e-06,-1.1592435518501851,1
500,15,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7735002871483954,0.0016435794662744,-0.0583330985780026,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,-1.2470160067081793e-05,-1.5513247453003192,1
500,15,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7735002871483954,0.0016435794662744,-0.0583330985780026,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,-1.2470160067081793e-05,-1.5513247453003192,1
500,15,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7735002871483954,0.0016435794662744,-0.0583330985780026,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,-1.2470160067081793e-05,-1.5513247453003192,1
500,15,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7735002871483954,0.0016435794662744,-0.0583330985780026,0.019559522131775,0.7351636237701162,0.8118369505266745,True,False,-1.2470160067081793e-05,-1.5513247453003192,1
500,16,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7922738239163593,0.0204171162342383,-0.0395595618100387,0.0293941401367131,0.7346613092484016,0.849886338584317,True,True,-1.1825122446527558e-05,-1.2674485411384773,1
500,16,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7922738239163593,0.0204171162342383,-0.0395595618100387,0.0293941401367131,0.7346613092484016,0.849886338584317,True,True,-1.1825122446527558e-05,-1.2674485411384773,1
500,16,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7922738239163593,0.0204171162342383,-0.0395595618100387,0.0293941401367131,0.7346613092484016,0.849886338584317,True,True,-1.1825122446527558e-05,-1.2674485411384773,1
500,16,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7922738239163593,0.0204171162342383,-0.0395595618100387,0.0293941401367131,0.7346613092484016,0.849886338584317,True,True,-1.1825122446527558e-05,-1.2674485411384773,1
500,17,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7985231592398936,0.0266664515577726,-0.0333102264865043,0.026731468863528,0.7461294802673786,0.8509168382124086,True,True,-7.874913907066628e-06,-1.2680816504007937,1
500,17,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7985231592398936,0.0266664515577726,-0.0333102264865043,0.026731468863528,0.7461294802673786,0.8509168382124086,True,True,-7.874913907066628e-06,-1.2680816504007937,1
500,17,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7985231592398936,0.0266664515577726,-0.0333102264865043,0.026731468863528,0.7461294802673786,0.8509168382124086,True,True,-7.874913907066628e-06,-1.2680816504007937,1
500,17,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7985231592398936,0.0266664515577726,-0.0333102264865043,0.026731468863528,0.7461294802673786,0.8509168382124086,True,True,-7.874913907066628e-06,-1.2680816504007937,1
500,18,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8262650836283495,0.0544083759462286,-0.0055683020980484,0.0324111873061924,0.7627391565082124,0.8897910107484865,True,True,-6.170607947218798e-06,-1.5686732892349986,1
500,18,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8262650836283495,0.0544083759462286,-0.0055683020980484,0.0324111873061924,0.7627391565082124,0.8897910107484865,True,True,-6.170607947218798e-06,-1.5686732892349986,1
500,18,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8262650836283495,0.0544083759462286,-0.0055683020980484,0.0324111873061924,0.7627391565082124,0.8897910107484865,True,True,-6.170607947218798e-06,-1.5686732892349986,1
500,18,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8262650836283495,0.0544083759462286,-0.0055683020980484,0.0324111873061924,0.7627391565082124,0.8897910107484865,True,True,-6.170607947218798e-06,-1.5686732892349986,1
500,19,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7751395160381503,0.0032828083560294,-0.0566938696882476,0.0271915277385532,0.721844121670586,0.8284349104057147,True,False,-1.7881060241542457e-06,-1.45464895717877,1
500,19,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7751395160381503,0.0032828083560294,-0.0566938696882476,0.0271915277385532,0.721844121670586,0.8284349104057147,True,False,-1.7881060241542457e-06,-1.45464895717877,1
500,19,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7751395160381503,0.0032828083560294,-0.0566938696882476,0.0271915277385532,0.721844121670586,0.8284349104057147,True,False,-1.7881060241542457e-06,-1.45464895717877,1
500,19,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.7751395160381503,0.0032828083560294,-0.0566938696882476,0.0271915277385532,0.721844121670586,0.8284349104057147,True,False,-1.7881060241542457e-06,-1.45464895717877,1
500,20,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8019858968614505,0.0301291891793296,-0.0298474888649474,0.0281364171728714,0.7468385192026225,0.8571332745202785,True,True,-9.412446576851252e-06,-1.4616733756215576,1
500,20,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8019858968614505,0.0301291891793296,-0.0298474888649474,0.0281364171728714,0.7468385192026225,0.8571332745202785,True,True,-9.412446576851252e-06,-1.4616733756215576,1
500,20,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8019858968614505,0.0301291891793296,-0.0298474888649474,0.0281364171728714,0.7468385192026225,0.8571332745202785,True,True,-9.412446576851252e-06,-1.4616733756215576,1
500,20,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8019858968614505,0.0301291891793296,-0.0298474888649474,0.0281364171728714,0.7468385192026225,0.8571332745202785,True,True,-9.412446576851252e-06,-1.4616733756215576,1
500,21,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8159132169129734,0.0440565092308524,-0.0159201688134246,0.0309651191231577,0.7552215834315842,0.8766048503943625,True,True,-6.769542450680177e-06,-1.1040205434487398,1
500,21,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8159132169129734,0.0440565092308524,-0.0159201688134246,0.0309651191231577,0.7552215834315842,0.8766048503943625,True,True,-6.769542450680177e-06,-1.1040205434487398,1
500,21,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8159132169129734,0.0440565092308524,-0.0159201688134246,0.0309651191231577,0.7552215834315842,0.8766048503943625,True,True,-6.769542450680177e-06,-1.1040205434487398,1
500,21,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8159132169129734,0.0440565092308524,-0.0159201688134246,0.0309651191231577,0.7552215834315842,0.8766048503943625,True,True,-6.769542450680177e-06,-1.1040205434487398,1
500,22,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8318425744108942,0.0599858667287732,9.18868449617527e-06,0.0375909340398662,0.7581643436927563,0.905520805129032,True,True,-5.202822348679525e-06,-1.1314663154553677,1
500,22,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8318425744108942,0.0599858667287732,9.18868449617527e-06,0.0375909340398662,0.7581643436927563,0.905520805129032,True,True,-5.202822348679525e-06,-1.1314663154553677,1
500,22,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8318425744108942,0.0599858667287732,9.18868449617527e-06,0.0375909340398662,0.7581643436927563,0.905520805129032,True,True,-5.202822348679525e-06,-1.1314663154553677,1
500,22,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8318425744108942,0.0599858667287732,9.18868449617527e-06,0.0375909340398662,0.7581643436927563,0.905520805129032,True,True,-5.202822348679525e-06,-1.1314663154553677,1
500,23,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8486348574870441,0.0767781498049232,0.0168014717606461,0.0432991976055498,0.7637684301801665,0.9335012847939218,True,True,-1.7676784225299613e-05,-1.4387655849443604,1
500,23,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8486348574870441,0.0767781498049232,0.0168014717606461,0.0432991976055498,0.7637684301801665,0.9335012847939218,True,True,-1.7676784225299613e-05,-1.4387655849443604,1
500,23,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8486348574870441,0.0767781498049232,0.0168014717606461,0.0432991976055498,0.7637684301801665,0.9335012847939218,True,True,-1.7676784225299613e-05,-1.4387655849443604,1
500,23,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8486348574870441,0.0767781498049232,0.0168014717606461,0.0432991976055498,0.7637684301801665,0.9335012847939218,True,True,-1.7676784225299613e-05,-1.4387655849443604,1
500,24,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.857041827853553,0.0851851201714321,0.025208442127155,0.0307124385988313,0.7968454481998436,0.9172382075072624,False,True,3.333471565511559e-06,-1.525064134444868,1
500,24,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.857041827853553,0.0851851201714321,0.025208442127155,0.0307124385988313,0.7968454481998436,0.9172382075072624,False,True,3.333471565511559e-06,-1.525064134444868,1
500,24,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.857041827853553,0.0851851201714321,0.025208442127155,0.0307124385988313,0.7968454481998436,0.9172382075072624,False,True,3.333471565511559e-06,-1.525064134444868,1
500,24,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.857041827853553,0.0851851201714321,0.025208442127155,0.0307124385988313,0.7968454481998436,0.9172382075072624,False,True,3.333471565511559e-06,-1.525064134444868,1
500,25,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8477770461385706,0.0759203384564497,0.0159436604121726,0.0360563991748655,0.7771065037558341,0.9184475885213071,False,True,-1.9782053750262208e-05,-1.8999515052481173,1
500,25,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8477770461385706,0.0759203384564497,0.0159436604121726,0.0360563991748655,0.7771065037558341,0.9184475885213071,False,True,-1.9782053750262208e-05,-1.8999515052481173,1
500,25,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8477770461385706,0.0759203384564497,0.0159436604121726,0.0360563991748655,0.7771065037558341,0.9184475885213071,False,True,-1.9782053750262208e-05,-1.8999515052481173,1
500,25,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8477770461385706,0.0759203384564497,0.0159436604121726,0.0360563991748655,0.7771065037558341,0.9184475885213071,False,True,-1.9782053750262208e-05,-1.8999515052481173,1
500,26,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8229631745307332,0.0511064668486123,-0.0088702111956647,0.0266825583633225,0.770665360138621,0.8752609889228454,True,True,-5.495164265369112e-06,-1.3714267434925067,1
500,26,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8229631745307332,0.0511064668486123,-0.0088702111956647,0.0266825583633225,0.770665360138621,0.8752609889228454,True,True,-5.495164265369112e-06,-1.3714267434925067,1
500,26,$n^{-0.35}$,0.35,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8229631745307332,0.0511064668486123,-0.0088702111956647,0.0266825583633225,0.770665360138621,0.8752609889228454,True,True,-5.495164265369112e-06,-1.3714267434925067,1
500,26,$n^{-0.5}$,0.5,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.8229631745307332,0.0511064668486123,-0.0088702111956647,0.0266825583633225,0.770665360138621,0.8752609889228454,True,True,-5.495164265369112e-06,-1.3714267434925067,1
500,27,Fixed,0.0,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.852759809698743,0.0809031020166221,0.020926423972345,0.036910208648479,0.7804158007477241,0.925103818649762,False,True,-1.071192050649472e-05,-1.5444006149018896,1
500,27,$n^{-0.2}$,0.2,0.15,0.7718567076821209,0.831833385726398,0.059976678044277,0.852759809698743,0.0809031020166221,0.020926423972345,0.036910208648479,0.7804158007477241,0.925103818649762,False,True,-1.071192050649472e-05,-1.5444006149018896,1
